entry_idx,entry_dt,dir,entry_price,oracle_pnl,H1_sr_target,H1_sr_found,H1_sr_dist_atr,H1_htf_atr,conv_reason,conv_pnl,conv_bars,H1_reason,H1_pnl,H1_bars,M15_sr_target,M15_sr_found,M15_sr_dist_atr,M15_htf_atr,M15_reason,M15_pnl,M15_bars
22554,2025-09-23 11:46:00,BUY,3769.52,2157.0000000000164,0.0,False,0.0,10.95663,EMACross,980.9999999999945,57,EMACross(NoSR),980.9999999999945,57,0.0,False,0.0,5.358,EMACross(NoSR),980.9999999999945,57
22615,2025-09-23 12:47:00,SELL,3780.33,69.99999999998181,3674.61,True,9.0,11.75041,TimeExit,-384.9999999999909,8,TimeExit,-384.9999999999909,8,3674.61,True,15.09,7.00723,TimeExit,-384.9999999999909,8
22676,2025-09-23 13:48:00,SELL,3782.38,484.9999999999909,3674.61,True,9.69,11.12502,TimeExit,-21.99999999997999,9,TimeExit,-21.99999999997999,9,3674.61,True,19.11,5.64064,TimeExit,-21.99999999997999,9
22737,2025-09-23 14:49:00,SELL,3782.15,461.9999999999891,3674.61,True,9.9,10.86169,TimeExit,-38.99999999998727,8,TimeExit,-38.99999999998727,8,3674.61,True,18.8,5.71892,TimeExit,-38.99999999998727,8
22798,2025-09-23 15:50:00,BUY,3784.33,436.00000000001273,0.0,False,0.0,10.4548,TimeExit,-26.99999999999818,8,TimeExit,-26.99999999999818,8,0.0,False,0.0,5.3108,TimeExit,-26.99999999999818,8
22859,2025-09-23 16:51:00,SELL,3775.24,756.9999999999709,3674.61,True,9.15,11.00082,TimeExit,-856.00000000004,8,TimeExit,-856.00000000004,8,3674.61,True,15.11,6.66162,TimeExit,-856.00000000004,8
22920,2025-09-23 17:52:00,BUY,3773.05,889.9999999999636,0.0,False,0.0,11.82471,EMACross,373.9999999999782,57,EMACross(NoSR),373.9999999999782,57,0.0,False,0.0,6.83145,EMACross(NoSR),373.9999999999782,57
22981,2025-09-23 18:53:00,SELL,3776.69,1157.0000000000164,3674.61,True,8.9,11.46408,TimeExit,-317.0000000000073,8,TimeExit,-317.0000000000073,8,3674.61,True,17.96,5.68339,TimeExit,-317.0000000000073,8
23042,2025-09-23 19:54:00,BUY,3781.4,427.99999999997453,0.0,False,0.0,12.18354,TimeExit,-192.00000000000728,8,TimeExit,-192.00000000000728,8,0.0,False,0.0,7.03464,TimeExit,-192.00000000000728,8
23103,2025-09-23 20:55:00,SELL,3777.54,2553.9999999999964,3674.61,True,8.67,11.87773,TimeExit,-146.00000000000364,8,TimeExit,-146.00000000000364,8,3674.61,True,16.77,6.13632,TimeExit,-146.00000000000364,8
23164,2025-09-23 21:56:00,SELL,3764.89,1288.9999999999873,3674.61,True,6.62,13.64337,EMACross,325.0,38,EMACross(FB),325.0,38,3674.61,True,11.67,7.73405,EMACross(FB),325.0,38
23225,2025-09-23 22:57:00,BUY,3765.13,228.99999999999636,0.0,False,0.0,13.97359,TimeExit,-49.00000000002365,12,TimeExit,-49.00000000002365,12,0.0,False,0.0,7.47375,TimeExit,-49.00000000002365,12
23286,2025-09-23 23:58:00,SELL,3764.06,242.99999999998363,3674.61,True,7.02,12.75044,StructBreak,-238.0000000000109,1,StructBreak,-238.0000000000109,1,3674.61,True,16.6,5.3894,StructBreak,-238.0000000000109,1
23351,2025-09-24 02:04:00,BUY,3766.97,312.00000000003456,0.0,False,0.0,11.3394,TimeExit,-16.9999999999618,28,TimeExit,-16.9999999999618,28,0.0,False,0.0,4.42595,TimeExit,-16.9999999999618,28
23412,2025-09-24 03:05:00,SELL,3760.44,570.0000000000273,3674.61,True,8.02,10.70215,TimeExit,-7.000000000016371,10,TimeExit,-7.000000000016371,10,3674.61,True,19.03,4.51055,TimeExit,-7.000000000016371,10
23474,2025-09-24 04:07:00,BUY,3767.24,448.0000000000018,0.0,False,0.0,11.49786,StructBreak,-583.9999999999691,8,StructBreak,-583.9999999999691,8,0.0,False,0.0,5.138,StructBreak,-583.9999999999691,8
23535,2025-09-24 05:08:00,SELL,3753.99,337.99999999996544,3674.61,True,7.14,11.12348,TimeExit,-49.00000000002365,8,TimeExit,-49.00000000002365,8,3674.61,True,16.02,4.95485,TimeExit,-49.00000000002365,8
23600,2025-09-24 06:13:00,BUY,3758.25,1292.9999999999836,0.0,False,0.0,11.54701,EMACross,530.0000000000182,70,EMACross(NoSR),530.0000000000182,70,0.0,False,0.0,5.02069,EMACross(NoSR),530.0000000000182,70
23661,2025-09-24 07:14:00,BUY,3766.88,1008.9999999999691,0.0,False,0.0,10.67808,StructBreak,-300.0,7,StructBreak,-300.0,7,0.0,False,0.0,4.32505,StructBreak,-300.0,7
23722,2025-09-24 08:15:00,BUY,3771.12,584.9999999999909,0.0,False,0.0,10.45834,EMACross,389.00000000003274,53,EMACross(NoSR),389.00000000003274,53,0.0,False,0.0,3.79823,EMACross(NoSR),389.00000000003274,53
23783,2025-09-24 09:16:00,SELL,3773.77,463.0000000000109,3674.61,True,9.92,9.99322,TimeExit,-21.000000000003638,8,TimeExit,-21.000000000003638,8,3674.61,True,23.31,4.25416,TimeExit,-21.000000000003638,8
23846,2025-09-24 10:19:00,BUY,3775.45,376.0000000000218,0.0,False,0.0,9.80213,TimeExit,-119.99999999998181,8,TimeExit,-119.99999999998181,8,0.0,False,0.0,4.26978,TimeExit,-119.99999999998181,8
23907,2025-09-24 11:20:00,SELL,3772.98,1030.0000000000182,3674.61,True,9.91,9.92718,EMACross,211.9999999999891,42,EMACross(FB),211.9999999999891,42,3674.61,True,22.99,4.27901,EMACross(FB),211.9999999999891,42
23970,2025-09-24 12:23:00,SELL,3769.18,952.9999999999745,3674.61,True,9.7,9.74489,EMACross,91.9999999999618,38,EMACross(FB),91.9999999999618,38,3674.61,True,25.15,3.76028,EMACross(FB),91.9999999999618,38
24031,2025-09-24 13:24:00,SELL,3761.8,215.0000000000091,3674.61,True,9.06,9.62024,TimeExit,-289.9999999999636,8,TimeExit,-289.9999999999636,8,3674.61,True,20.75,4.20211,TimeExit,-289.9999999999636,8
24092,2025-09-24 14:25:00,BUY,3765.27,763.0000000000109,0.0,False,0.0,9.65487,EMACross,311.00000000001273,46,EMACross(NoSR),311.00000000001273,46,0.0,False,0.0,3.91412,EMACross(NoSR),311.00000000001273,46
24153,2025-09-24 15:26:00,SELL,3767.84,1380.9999999999945,3674.61,True,9.95,9.37022,TimeExit,-33.99999999996908,22,TimeExit,-33.99999999996908,22,3674.61,True,21.55,4.32583,TimeExit,-33.99999999996908,22
24214,2025-09-24 16:27:00,BUY,3768.9,30.999999999994543,0.0,False,0.0,9.98086,StructBreak,-146.00000000000364,2,StructBreak,-146.00000000000364,2,0.0,False,0.0,4.57838,StructBreak,-146.00000000000364,2
24275,2025-09-24 17:28:00,SELL,3757.57,2001.9999999999982,3674.61,True,7.73,10.72741,EMACross,319.00000000000546,42,EMACross(FB),319.00000000000546,42,3674.61,True,13.35,6.21479,EMACross(FB),319.00000000000546,42
24337,2025-09-24 18:30:00,SELL,3749.66,1738.9999999999873,3674.61,True,6.5,11.55442,EMACross,1135.9999999999673,103,EMACross(FB),1135.9999999999673,103,3674.61,True,11.66,6.43485,EMACross(FB),1135.9999999999673,103
24408,2025-09-24 19:41:00,SELL,3737.92,1130.9999999999945,3674.61,True,5.39,11.7405,TimeExit,-15.000000000009095,15,TimeExit,-15.000000000009095,15,3674.61,True,9.72,6.51178,TimeExit,-15.000000000009095,15
24469,2025-09-24 20:42:00,SELL,3734.25,1675.0,3674.61,True,5.4,11.05377,TimeExit,-38.000000000010914,9,TimeExit,-38.000000000010914,9,3674.61,True,10.7,5.57345,TimeExit,-38.000000000010914,9
24530,2025-09-24 21:43:00,BUY,3728.67,801.9999999999982,0.0,False,0.0,11.06393,EMACross,-109.9999999999909,3,EMACross(NoSR),-109.9999999999909,3,0.0,False,0.0,4.99207,EMACross(NoSR),-109.9999999999909,3
24591,2025-09-24 22:44:00,BUY,3727.35,1776.0000000000218,0.0,False,0.0,11.48607,EMACross,1226.9999999999982,113,EMACross(NoSR),1226.9999999999982,113,0.0,False,0.0,5.59669,EMACross(NoSR),1226.9999999999982,113
24652,2025-09-24 23:45:00,BUY,3736.45,866.0000000000309,0.0,False,0.0,10.95326,TimeExit,-36.999999999989086,8,TimeExit,-36.999999999989086,8,0.0,False,0.0,4.31849,TimeExit,-36.999999999989086,8
24713,2025-09-25 01:47:00,SELL,3742.2,312.99999999996544,3674.61,True,6.31,10.70616,EMACross,66.9999999999618,29,EMACross(FB),66.9999999999618,29,3674.61,True,15.82,4.27143,EMACross(FB),66.9999999999618,29
24774,2025-09-25 02:48:00,BUY,3744.37,707.0000000000164,0.0,False,0.0,10.11067,TimeExit,-59.999999999990905,10,TimeExit,-59.999999999990905,10,0.0,False,0.0,3.68751,TimeExit,-59.999999999990905,10
24835,2025-09-25 03:49:00,SELL,3748.87,1931.999999999971,3674.61,True,7.36,10.09458,EMACross,-66.00000000003092,2,EMACross(FB),-66.00000000003092,2,3674.61,True,17.98,4.1296,EMACross(FB),-66.00000000003092,2
24896,2025-09-25 04:50:00,SELL,3740.08,1052.9999999999745,3674.61,True,5.91,11.08064,EMACross,167.99999999998363,40,EMACross(FB),167.99999999998363,40,3674.61,True,11.35,5.76889,EMACross(FB),167.99999999998363,40
24957,2025-09-25 05:51:00,BUY,3739.18,147.00000000002547,0.0,False,0.0,11.31389,StructBreak,-191.9999999999618,4,StructBreak,-191.9999999999618,4,0.0,False,0.0,5.83053,StructBreak,-191.9999999999618,4
25029,2025-09-25 07:03:00,SELL,3734.19,236.00000000001273,3674.61,True,5.79,10.29336,TimeExit,-36.00000000001273,19,TimeExit,-36.00000000001273,19,3674.61,True,11.86,5.02541,TimeExit,-36.00000000001273,19
25090,2025-09-25 08:04:00,SELL,3737.21,315.99999999998545,3674.61,True,6.33,9.88358,TimeExit,-57.00000000001637,27,TimeExit,-57.00000000001637,27,3674.61,True,13.31,4.70386,TimeExit,-57.00000000001637,27
25153,2025-09-25 09:07:00,BUY,3740.06,1657.0000000000164,0.0,False,0.0,9.98177,EMACross,288.99999999998727,32,EMACross(NoSR),288.99999999998727,32,0.0,False,0.0,5.19098,EMACross(NoSR),288.99999999998727,32
25222,2025-09-25 10:16:00,BUY,3744.31,1732.0000000000164,0.0,False,0.0,10.6402,TimeExit,-29.999999999972715,8,TimeExit,-29.999999999972715,8,0.0,False,0.0,4.69447,TimeExit,-29.999999999972715,8
25283,2025-09-25 11:17:00,BUY,3761.09,53.99999999999636,0.0,False,0.0,10.61884,TimeExit,-159.00000000001455,8,TimeExit,-159.00000000001455,8,0.0,False,0.0,5.63541,TimeExit,-159.00000000001455,8
25345,2025-09-25 12:19:00,SELL,3754.91,1378.9999999999964,3674.61,True,7.55,10.639,TimeExit,-92.00000000000728,24,TimeExit,-92.00000000000728,24,3674.61,True,14.63,5.48864,TimeExit,-92.00000000000728,24
25427,2025-09-25 13:41:00,BUY,3757.13,371.00000000000364,0.0,False,0.0,9.9258,StructBreak,-122.00000000002547,2,StructBreak,-122.00000000002547,2,0.0,False,0.0,4.5882,StructBreak,-122.00000000002547,2
25488,2025-09-25 14:42:00,BUY,3750.22,561.0000000000127,0.0,False,0.0,10.78902,TimeExit,-29.999999999972715,24,TimeExit,-29.999999999972715,24,0.0,False,0.0,5.99383,TimeExit,-29.999999999972715,24
25549,2025-09-25 15:43:00,SELL,3740.04,1790.000000000009,3674.61,True,5.15,12.71315,TimeExit,-90.99999999998545,35,TimeExit,-90.99999999998545,35,3674.61,True,9.19,7.12171,TimeExit,-90.99999999998545,35
25610,2025-09-25 16:44:00,SELL,3726.28,414.00000000003274,3674.61,True,3.65,14.1434,TimeExit,-10.999999999967258,8,TimeExit,-10.999999999967258,8,3674.61,True,5.41,9.54317,TimeExit,-10.999999999967258,8
25671,2025-09-25 17:45:00,SELL,3728.38,475.0,3674.61,True,3.85,13.96961,TimeExit,-94.00000000000546,11,TimeExit,-94.00000000000546,11,3674.61,True,5.4,9.96429,TimeExit,-94.00000000000546,11
25735,2025-09-25 18:49:00,BUY,3733.89,916.0000000000309,0.0,False,0.0,13.539,EMACross,265.0000000000091,37,EMACross(NoSR),265.0000000000091,37,0.0,False,0.0,8.36524,EMACross(NoSR),265.0000000000091,37
25796,2025-09-25 19:50:00,SELL,3733.51,118.0000000000291,3674.61,True,4.5,13.08313,TimeExit,-29.999999999972715,8,TimeExit,-29.999999999972715,8,3674.61,True,8.45,6.96835,TimeExit,-29.999999999972715,8
25864,2025-09-25 20:58:00,BUY,3742.94,1526.9999999999982,0.0,False,0.0,12.92271,TimeExit,-82.00000000001637,8,TimeExit,-82.00000000001637,8,0.0,False,0.0,6.39963,TimeExit,-82.00000000001637,8
25925,2025-09-25 21:59:00,BUY,3755.17,151.99999999999818,0.0,False,0.0,14.07702,StructBreak,-234.9999999999909,1,StructBreak,-234.9999999999909,1,0.0,False,0.0,7.33398,StructBreak,-234.9999999999909,1
25989,2025-09-25 23:03:00,BUY,3748.68,380.99999999999454,0.0,False,0.0,12.81589,TimeExit,-2.999999999974534,20,TimeExit,-2.999999999974534,20,0.0,False,0.0,6.24525,TimeExit,-2.999999999974534,20
26050,2025-09-26 01:05:00,SELL,3747.4,938.9999999999873,3674.61,True,6.17,11.80578,TimeExit,-6.999999999970896,12,TimeExit,-6.999999999970896,12,3674.61,True,14.68,4.95741,TimeExit,-6.999999999970896,12
26114,2025-09-26 02:09:00,SELL,3749.03,1101.9999999999982,3674.61,True,6.3,11.81567,EMACross,451.9999999999982,40,EMACross(FB),451.9999999999982,40,3674.61,True,17.49,4.25487,EMACross(FB),451.9999999999982,40
26183,2025-09-26 03:18:00,BUY,3746.77,650.0,0.0,False,0.0,11.49492,TimeExit,-369.9999999999818,8,TimeExit,-369.9999999999818,8,0.0,False,0.0,5.22247,TimeExit,-369.9999999999818,8
26244,2025-09-26 04:19:00,SELL,3741.72,731.9999999999709,3674.61,True,5.58,12.03426,TimeExit,0.0,12,TimeExit,0.0,12,3674.61,True,11.68,5.74335,TimeExit,0.0,12
26311,2025-09-26 05:26:00,SELL,3739.0,459.9999999999909,3674.61,True,5.79,11.12569,EMACross,-155.0000000000182,4,EMACross(FB),-155.0000000000182,4,3674.61,True,12.85,5.01239,EMACross(FB),-155.0000000000182,4
26372,2025-09-26 06:27:00,BUY,3740.74,705.0000000000182,0.0,False,0.0,11.19427,EMACross,463.0000000000109,63,EMACross(NoSR),463.0000000000109,63,0.0,False,0.0,5.10465,EMACross(NoSR),463.0000000000109,63
26442,2025-09-26 07:37:00,SELL,3745.32,388.0000000000109,3674.61,True,6.99,10.1137,TimeExit,-25.999999999976353,10,TimeExit,-25.999999999976353,10,3674.61,True,19.12,3.69831,TimeExit,-25.999999999976353,10
26503,2025-09-26 08:38:00,BUY,3748.8,521.0000000000036,0.0,False,0.0,9.79587,TimeExit,-89.00000000003274,8,TimeExit,-89.00000000003274,8,0.0,False,0.0,3.48701,TimeExit,-89.00000000003274,8
26566,2025-09-26 09:41:00,SELL,3747.73,855.0000000000182,3674.61,True,7.19,10.16576,EMACross,251.00000000002183,46,EMACross(FB),251.00000000002183,46,3674.61,True,14.27,5.12569,EMACross(FB),251.00000000002183,46
26627,2025-09-26 10:42:00,BUY,3748.95,618.0000000000291,0.0,False,0.0,10.19432,TimeExit,-126.99999999999818,8,TimeExit,-126.99999999999818,8,0.0,False,0.0,4.92367,TimeExit,-126.99999999999818,8
26688,2025-09-26 11:43:00,BUY,3753.64,132.00000000001637,0.0,False,0.0,9.90574,TimeExit,-115.99999999998545,8,TimeExit,-115.99999999998545,8,0.0,False,0.0,4.52114,TimeExit,-115.99999999998545,8
26758,2025-09-26 12:53:00,BUY,3750.15,480.99999999999454,0.0,False,0.0,9.55031,EMACross,6.999999999970896,27,EMACross(NoSR),6.999999999970896,27,0.0,False,0.0,3.76771,EMACross(NoSR),6.999999999970896,27
26819,2025-09-26 13:54:00,SELL,3744.13,51.00000000002183,3674.61,True,7.04,9.87694,TimeExit,-182.99999999999272,8,TimeExit,-182.99999999999272,8,3674.61,True,18.31,3.79685,TimeExit,-182.99999999999272,8
26882,2025-09-26 14:57:00,SELL,3749.52,288.99999999998727,3674.61,True,7.72,9.69735,TimeExit,-201.99999999999818,8,TimeExit,-201.99999999999818,8,3674.61,True,19.84,3.77514,TimeExit,-201.99999999999818,8
26949,2025-09-26 16:04:00,BUY,3754.58,2919.0000000000055,0.0,False,0.0,10.51534,EMACross,230.0000000000182,23,EMACross(NoSR),230.0000000000182,23,0.0,False,0.0,5.85175,EMACross(NoSR),230.0000000000182,23
27010,2025-09-26 17:05:00,BUY,3769.49,1428.00000000002,0.0,False,0.0,12.06796,EMACross,411.00000000001273,42,EMACross(NoSR),411.00000000001273,42,0.0,False,0.0,7.50207,EMACross(NoSR),411.00000000001273,42
27084,2025-09-26 18:19:00,SELL,3775.38,395.0000000000273,3674.61,True,8.75,11.51757,TimeExit,-123.99999999997817,8,TimeExit,-123.99999999997817,8,3674.61,True,13.75,7.32744,TimeExit,-123.99999999997817,8
27145,2025-09-26 19:20:00,SELL,3774.63,320.0000000000273,3674.61,True,8.87,11.27922,TimeExit,-7.999999999992724,10,TimeExit,-7.999999999992724,10,3674.61,True,15.19,6.58514,TimeExit,-7.999999999992724,10
27206,2025-09-26 20:21:00,BUY,3779.73,342.99999999998363,0.0,False,0.0,10.96866,TimeExit,-88.00000000001091,8,TimeExit,-88.00000000001091,8,0.0,False,0.0,5.41979,TimeExit,-88.00000000001091,8
27267,2025-09-26 21:22:00,SELL,3777.89,1337.9999999999654,3674.61,True,9.71,10.63951,TimeExit,-224.00000000002365,11,TimeExit,-224.00000000002365,11,3674.61,True,20.08,5.14399,TimeExit,-224.00000000002365,11
27328,2025-09-26 22:23:00,SELL,3774.74,1825.9999999999764,3674.61,True,9.03,11.08757,EMACross,750.0,62,EMACross(FB),750.0,62,3674.61,True,21.61,4.6338,EMACross(FB),750.0,62
27392,2025-09-26 23:27:00,SELL,3765.91,942.9999999999836,3674.61,True,8.39,10.87856,TimeExit,-46.00000000000364,8,TimeExit,-46.00000000000364,8,3674.61,True,19.17,4.76386,TimeExit,-46.00000000000364,8
27453,2025-09-29 01:30:00,BUY,3767.58,1040.000000000009,0.0,False,0.0,11.37742,TimeExit,-0.9999999999763531,35,TimeExit,-0.9999999999763531,35,0.0,False,0.0,5.34666,TimeExit,-0.9999999999763531,35
27515,2025-09-29 02:32:00,BUY,3769.88,1878.9999999999964,0.0,False,0.0,10.67376,TimeExit,-19.000000000005457,8,TimeExit,-19.000000000005457,8,0.0,False,0.0,4.33413,TimeExit,-19.000000000005457,8
27576,2025-09-29 03:33:00,BUY,3779.22,1951.0000000000218,0.0,False,0.0,12.39326,TimeExit,-67.99999999998363,35,TimeExit,-67.99999999998363,35,0.0,False,0.0,5.50952,TimeExit,-67.99999999998363,35
27637,2025-09-29 04:34:00,SELL,3771.0,157.00000000001637,3674.61,True,7.13,13.52216,TimeExit,-194.00000000000546,8,TimeExit,-194.00000000000546,8,3674.61,True,13.21,7.29591,TimeExit,-194.00000000000546,8
27698,2025-09-29 05:35:00,BUY,3793.93,848.0000000000018,0.0,False,0.0,14.52721,TimeExit,-150.99999999997635,8,TimeExit,-150.99999999997635,8,0.0,False,0.0,8.08153,TimeExit,-150.99999999997635,8
27764,2025-09-29 06:41:00,BUY,3796.63,1544.9999999999818,0.0,False,0.0,13.56891,TimeExit,-32.999999999992724,9,TimeExit,-32.999999999992724,9,0.0,False,0.0,6.84609,TimeExit,-32.999999999992724,9
27825,2025-09-29 07:42:00,BUY,3805.26,1312.9999999999654,0.0,False,0.0,13.95439,TimeExit,-25.0,17,TimeExit,-25.0,17,0.0,False,0.0,6.42811,TimeExit,-25.0,17
27898,2025-09-29 08:55:00,BUY,3810.14,957.9999999999927,0.0,False,0.0,13.87514,EMACross,526.9999999999982,75,EMACross(NoSR),526.9999999999982,75,0.0,False,0.0,7.21431,EMACross(NoSR),526.9999999999982,75
27978,2025-09-29 10:15:00,BUY,3818.54,117.00000000000728,0.0,False,0.0,13.36977,TimeExit,-305.99999999999454,8,TimeExit,-305.99999999999454,8,0.0,False,0.0,6.85202,TimeExit,-305.99999999999454,8
28039,2025-09-29 11:16:00,BUY,3815.67,403.99999999999636,0.0,False,0.0,13.3538,TimeExit,-426.0000000000218,8,TimeExit,-426.0000000000218,8,0.0,False,0.0,7.43411,TimeExit,-426.0000000000218,8
28100,2025-09-29 12:17:00,SELL,3817.49,1105.9999999999945,3674.61,True,10.76,13.28263,EMACross,519.9999999999818,60,EMACross(FB),519.9999999999818,60,3674.61,True,24.77,5.76815,EMACross(FB),519.9999999999818,60
28161,2025-09-29 13:18:00,BUY,3810.72,2062.0000000000346,0.0,False,0.0,13.12361,EMACross,1448.0000000000018,109,EMACross(NoSR),1448.0000000000018,109,0.0,False,0.0,5.89554,EMACross(NoSR),1448.0000000000018,109
28222,2025-09-29 14:19:00,BUY,3822.29,905.0000000000182,0.0,False,0.0,13.36713,EMACross,290.99999999998545,48,EMACross(NoSR),290.99999999998545,48,0.0,False,0.0,5.13956,EMACross(NoSR),290.99999999998545,48
28283,2025-09-29 15:20:00,SELL,3821.83,1252.9999999999745,3674.61,True,10.46,14.07951,EMACross,473.0000000000018,54,EMACross(FB),473.0000000000018,54,3674.61,True,23.46,6.27519,EMACross(FB),473.0000000000018,54
28344,2025-09-29 16:21:00,BUY,3822.5,1017.0000000000073,0.0,False,0.0,14.70758,TimeExit,-73.99999999997817,8,TimeExit,-73.99999999997817,8,0.0,False,0.0,6.6469,TimeExit,-73.99999999997817,8
28416,2025-09-29 17:33:00,SELL,3825.66,444.00000000000546,3674.61,True,10.34,14.6079,TimeExit,-59.00000000001455,8,TimeExit,-59.00000000001455,8,3674.61,True,19.67,7.68108,TimeExit,-59.00000000001455,8
28478,2025-09-29 18:35:00,BUY,3826.66,682.9999999999927,0.0,False,0.0,14.25751,EMACross,184.00000000001455,30,EMACross(NoSR),184.00000000001455,30,0.0,False,0.0,7.87737,EMACross(NoSR),184.00000000001455,30
28542,2025-09-29 19:39:00,SELL,3829.9,657.9999999999927,3674.61,True,11.88,13.07251,TimeExit,-19.000000000005457,16,TimeExit,-19.000000000005457,16,3674.61,True,25.91,5.99257,TimeExit,-19.000000000005457,16
28612,2025-09-29 20:49:00,BUY,3827.63,307.9999999999927,0.0,False,0.0,12.50418,TimeExit,-15.000000000009095,19,TimeExit,-15.000000000009095,19,0.0,False,0.0,4.92805,TimeExit,-15.000000000009095,19
28673,2025-09-29 21:50:00,SELL,3825.19,265.0000000000091,3674.61,True,12.75,11.81162,TimeExit,-1.999999999998181,8,TimeExit,-1.999999999998181,8,3674.61,True,31.24,4.81935,TimeExit,-1.999999999998181,8
28734,2025-09-29 22:51:00,BUY,3828.69,550.0,0.0,False,0.0,11.19674,TimeExit,-24.000000000023647,9,TimeExit,-24.000000000023647,9,0.0,False,0.0,4.29366,TimeExit,-24.000000000023647,9
28795,2025-09-29 23:52:00,BUY,3831.07,311.9999999999891,0.0,False,0.0,10.56384,TimeExit,-78.00000000002001,8,TimeExit,-78.00000000002001,8,0.0,False,0.0,3.7057,TimeExit,-78.00000000002001,8
28856,2025-09-30 01:54:00,BUY,3830.04,1063.9999999999873,0.0,False,0.0,10.24999,TimeExit,-2.999999999974534,9,TimeExit,-2.999999999974534,9,0.0,False,0.0,3.76062,TimeExit,-2.999999999974534,9
28917,2025-09-30 02:55:00,BUY,3831.72,1915.000000000009,0.0,False,0.0,9.59133,EMACross,331.00000000004,56,EMACross(NoSR),331.00000000004,56,0.0,False,0.0,3.25191,EMACross(NoSR),331.00000000004,56
28985,2025-09-30 04:03:00,BUY,3841.64,1034.0000000000146,0.0,False,0.0,10.04424,EMACross,416.0000000000309,68,EMACross(NoSR),416.0000000000309,68,0.0,False,0.0,4.49898,EMACross(NoSR),416.0000000000309,68
29064,2025-09-30 05:22:00,SELL,3845.08,255.99999999999454,3674.61,True,17.1,9.96634,TimeExit,-118.0000000000291,9,TimeExit,-118.0000000000291,9,3674.61,True,31.75,5.36892,TimeExit,-118.0000000000291,9
29125,2025-09-30 06:23:00,BUY,3856.07,1389.9999999999636,0.0,False,0.0,11.48016,EMACross,664.9999999999636,53,EMACross(NoSR),664.9999999999636,53,0.0,False,0.0,5.6723,EMACross(NoSR),664.9999999999636,53
29186,2025-09-30 07:24:00,SELL,3863.42,149.00000000002365,3674.61,True,17.77,10.62548,EMACross,-215.99999999998545,3,EMACross(FB),-215.99999999998545,3,3674.61,True,37.3,5.06252,EMACross(FB),-215.99999999998545,3
29251,2025-09-30 08:29:00,BUY,3867.39,437.00000000003456,0.0,False,0.0,10.25675,TimeExit,-32.999999999992724,9,TimeExit,-32.999999999992724,9,0.0,False,0.0,4.8521,TimeExit,-32.999999999992724,9
